-74.017190000,40.766865136,B,Nothing
-74.017190000,40.768053442,B,Nothing
-74.017190000,40.769241748,B,Nothing
-74.017190000,40.770430054,B,Nothing
-74.017190000,40.771618360,B,Nothing
-74.017190000,40.772806666,B,Nothing
-74.017190000,40.773994972,B,Nothing
-74.017190000,40.775183278,B,Nothing
-74.017190000,40.776371584,B,Nothing
-74.017190000,40.777559890,B,Nothing
-74.017190000,40.778748196,B,Nothing
-74.017190000,40.779936502,B,Nothing
-74.017190000,40.781124808,B,Nothing
-74.017190000,40.782313114,B,Nothing
-74.017190000,40.783501420,B,Nothing
-74.017190000,40.784689726,B,Nothing
-74.017190000,40.785878032,B,Nothing
-74.017190000,40.787066338,B,Nothing
-74.017190000,40.788254644,B,Nothing
-74.017190000,40.789442950,B,Nothing
-74.017190000,40.790631256,B,Nothing
-74.017190000,40.791819562,B,Nothing
-74.017190000,40.793007868,B,Nothing
-74.017190000,40.794196174,B,Nothing
-74.017190000,40.795384480,B,Nothing
-74.017190000,40.796572786,B,Nothing
-74.017190000,40.797761092,B,Nothing
-74.017190000,40.798949398,B,Nothing
-74.017190000,40.800137704,B,Nothing
-74.017190000,40.801326010,B,Nothing
-74.017190000,40.802514316,B,Nothing
-74.017190000,40.803702622,B,Nothing
-74.017190000,40.804890928,B,Nothing
-74.017190000,40.806079234,B,Nothing
-74.017190000,40.807267540,B,Nothing
-74.017190000,40.808455846,B,Nothing
-74.017190000,40.809644152,B,Nothing
-74.017190000,40.810832458,B,Nothing
-74.017190000,40.812020764,B,Nothing
-74.017190000,40.813209070,B,Nothing
-74.017190000,40.814397376,B,Nothing
-74.017190000,40.815585682,B,Nothing
-74.017190000,40.816773988,B,Nothing
-74.017190000,40.817962294,B,Nothing
-74.017190000,40.819150600,B,Nothing
-74.017190000,40.820338906,B,Nothing
-74.017190000,40.821527212,B,Nothing
-74.017190000,40.822715518,B,Nothing
-74.017190000,40.823903824,B,Nothing
-74.017190000,40.825092130,B,Nothing
-74.017190000,40.826280436,B,Nothing
-74.017190000,40.827468742,B,Nothing
-74.017190000,40.828657048,B,Nothing
-74.017190000,40.829845354,B,Nothing
-74.017190000,40.831033660,B,Nothing
-74.017190000,40.832221966,B,Nothing
-74.017190000,40.833410272,B,Nothing
-74.017190000,40.834598578,B,Nothing
-74.017190000,40.835786884,B,Nothing
-74.017190000,40.836975190,B,Nothing
-74.017190000,40.838163496,B,Nothing
-74.017190000,40.839351802,B,Nothing
-74.017190000,40.840540108,B,Nothing
-74.017190000,40.841728414,B,Nothing
-74.017190000,40.842916720,B,Nothing
-74.017190000,40.844105026,B,Nothing
-74.017190000,40.845293332,B,Nothing
-74.017190000,40.846481638,B,Nothing
-74.017190000,40.847669944,B,Nothing
-74.017190000,40.848858250,B,Nothing
-74.017190000,40.850046556,B,Nothing
-74.017190000,40.851234862,B,Nothing
-74.017190000,40.852423168,B,Nothing
-74.017190000,40.853611474,B,Nothing
-74.017190000,40.854799780,B,Nothing
-74.017190000,40.855988086,B,Nothing
-74.017190000,40.857176392,B,Nothing
-74.017190000,40.858364698,B,Nothing
-74.017190000,40.859553004,B,Nothing
-74.017190000,40.860741310,B,Nothing
-74.017190000,40.861929616,B,Nothing
-74.017190000,40.863117922,B,Nothing
-74.017190000,40.864306228,B,Nothing
-74.017190000,40.865494534,B,Nothing
-74.017190000,40.866682840,B,Nothing
-74.017190000,40.867871146,B,Nothing
-74.017190000,40.869059452,B,Nothing
-74.017190000,40.870247758,B,Nothing
-74.017190000,40.871436064,B,Nothing
-74.017190000,40.872624370,B,Nothing
-74.017190000,40.873812676,B,Nothing
-74.012557947,40.700320000,W,Nothing
-74.012557947,40.701508306,W,Nothing
-74.012557947,40.702696612,W,Nothing
-74.012557947,40.703884918,W,Nothing
-74.012557947,40.705073224,W,Nothing
-74.012557947,40.706261530,W,Nothing
-74.012557947,40.707449836,W,Nothing
-74.012557947,40.708638142,W,Nothing
-74.012557947,40.709826448,W,Nothing
-74.012557947,40.711014754,W,Nothing
-74.012557947,40.712203060,W,Nothing
-74.012557947,40.713391366,W,Nothing
-74.012557947,40.714579672,W,Nothing
-74.012557947,40.715767978,W,Nothing
-74.012557947,40.716956284,W,Nothing
-74.012557947,40.718144590,W,Nothing
-74.012557947,40.719332896,W,Nothing
-74.012557947,40.720521202,W,Nothing
-74.012557947,40.721709508,W,Nothing
-74.012557947,40.722897814,W,Nothing
-74.012557947,40.724086120,W,Nothing
-74.012557947,40.725274426,W,Nothing
-74.012557947,40.726462732,W,Nothing
-74.012557947,40.727651038,W,Nothing
-74.012557947,40.728839344,W,Nothing
-74.012557947,40.730027650,W,Nothing
-74.012557947,40.731215956,W,Nothing
-74.012557947,40.732404262,B,Nothing
-74.012557947,40.733592568,B,Nothing
-74.012557947,40.734780874,B,Nothing
-74.012557947,40.735969180,B,Nothing
-74.012557947,40.737157486,B,Nothing
-74.012557947,40.738345792,B,Nothing
-74.012557947,40.739534098,B,Nothing
-74.012557947,40.740722404,B,Nothing
-74.012557947,40.741910710,B,Nothing
-74.012557947,40.743099016,B,Nothing
-74.012557947,40.744287322,B,Nothing
-74.012557947,40.745475628,B,Nothing
-74.012557947,40.746663934,B,Nothing
-74.012557947,40.747852240,B,Nothing
-74.012557947,40.749040546,B,Nothing
-74.012557947,40.750228852,B,Nothing
-74.012557947,40.751417158,B,Nothing
-74.012557947,40.752605464,B,Nothing
-74.012557947,40.753793770,B,Nothing
-74.012557947,40.754982076,B,Nothing
-74.012557947,40.756170382,B,Nothing
-74.012557947,40.757358688,B,Nothing
-74.012557947,40.758546994,B,Nothing
-74.012557947,40.759735300,B,Nothing
-74.012557947,40.760923606,B,Nothing
-74.012557947,40.762111912,B,Nothing
-74.012557947,40.763300218,B,Nothing
-74.012557947,40.764488524,B,Nothing
-74.012557947,40.765676830,B,Nothing
-74.012557947,40.766865136,B,Nothing
-74.012557947,40.768053442,B,Nothing
-74.012557947,40.769241748,B,Nothing
-74.012557947,40.770430054,B,Nothing
-74.012557947,40.771618360,B,Nothing
-74.012557947,40.772806666,B,Nothing
-74.012557947,40.773994972,B,Nothing
-74.012557947,40.775183278,B,Nothing
-74.012557947,40.776371584,B,Nothing
-74.012557947,40.777559890,B,Nothing
-74.012557947,40.778748196,B,Nothing
-74.012557947,40.779936502,B,Nothing
-74.012557947,40.781124808,B,Nothing
-74.012557947,40.782313114,B,Nothing
-74.012557947,40.783501420,B,Nothing
-74.012557947,40.784689726,B,Nothing
-74.012557947,40.785878032,B,Nothing
-74.012557947,40.787066338,B,Nothing
-74.012557947,40.788254644,B,Nothing
-74.012557947,40.789442950,B,Nothing
-74.012557947,40.790631256,B,Nothing
-74.012557947,40.791819562,B,Nothing
-74.012557947,40.793007868,B,Nothing
-74.012557947,40.794196174,B,Nothing
-74.012557947,40.795384480,B,Nothing
-74.012557947,40.796572786,B,Nothing
-74.012557947,40.797761092,B,Nothing
-74.012557947,40.798949398,B,Nothing
-74.012557947,40.800137704,B,Nothing
-74.012557947,40.801326010,B,Nothing
-74.012557947,40.802514316,B,Nothing
-74.012557947,40.803702622,B,Nothing
-74.012557947,40.804890928,B,Nothing
-74.012557947,40.806079234,B,Nothing
-74.012557947,40.807267540,B,Nothing
-74.012557947,40.808455846,B,Nothing
-74.012557947,40.809644152,B,Nothing
-74.012557947,40.810832458,B,Nothing
-74.012557947,40.812020764,B,Nothing
-74.012557947,40.813209070,B,Nothing
-74.012557947,40.814397376,B,Nothing
-74.012557947,40.815585682,B,Nothing
-74.012557947,40.816773988,B,Nothing
-74.012557947,40.817962294,B,Nothing
-74.012557947,40.819150600,B,Nothing
-74.012557947,40.820338906,B,Nothing
-74.012557947,40.821527212,B,Nothing
-74.012557947,40.822715518,B,Nothing
-74.012557947,40.823903824,B,Nothing
-74.012557947,40.825092130,B,Nothing
-74.012557947,40.826280436,B,Nothing
-74.012557947,40.827468742,B,Nothing
-74.012557947,40.828657048,B,Nothing
-74.012557947,40.829845354,B,Nothing
-74.012557947,40.831033660,B,Nothing
-74.012557947,40.832221966,B,Nothing
-74.012557947,40.833410272,B,Nothing
-74.012557947,40.834598578,B,Nothing
-74.012557947,40.835786884,B,Nothing
-74.012557947,40.836975190,B,Nothing
-74.012557947,40.838163496,B,Nothing
-74.012557947,40.839351802,B,Nothing
-74.012557947,40.840540108,B,Nothing
-74.012557947,40.841728414,B,Nothing
-74.012557947,40.842916720,B,Nothing
-74.012557947,40.844105026,B,Nothing
-74.012557947,40.845293332,B,Nothing
-74.012557947,40.846481638,B,Nothing
-74.012557947,40.847669944,B,Nothing
-74.012557947,40.848858250,B,Nothing
-74.012557947,40.850046556,B,Nothing
-74.012557947,40.851234862,B,Nothing
-74.012557947,40.852423168,B,Nothing
-74.012557947,40.853611474,B,Nothing
-74.012557947,40.854799780,B,Nothing
-74.012557947,40.855988086,B,Nothing
-74.012557947,40.857176392,B,Nothing
-74.012557947,40.858364698,B,Nothing
-74.012557947,40.859553004,B,Nothing
-74.012557947,40.860741310,B,Nothing
-74.012557947,40.861929616,B,Nothing
-74.012557947,40.863117922,B,Nothing
-74.012557947,40.864306228,B,Nothing
-74.012557947,40.865494534,B,Nothing
-74.012557947,40.866682840,B,Nothing
-74.012557947,40.867871146,B,Nothing
-74.012557947,40.869059452,B,Nothing
-74.012557947,40.870247758,B,Nothing
-74.012557947,40.871436064,B,Nothing
-74.012557947,40.872624370,B,Nothing
-74.012557947,40.873812676,B,Nothing
-74.007925894,40.700320000,W,Nothing
-74.007925894,40.701508306,W,Nothing
-74.007925894,40.702696612,W,Nothing
-74.007925894,40.703884918,W,Nothing
-74.007925894,40.705073224,W,Nothing
-74.007925894,40.706261530,W,Nothing
-74.007925894,40.707449836,W,Nothing
-74.007925894,40.708638142,W,Nothing
-74.007925894,40.709826448,W,Nothing
-74.007925894,40.711014754,W,Nothing
-74.007925894,40.712203060,W,Nothing
-74.007925894,40.713391366,W,Nothing
-74.007925894,40.714579672,W,Nothing
-74.007925894,40.715767978,W,Nothing
-74.007925894,40.716956284,W,Nothing
-74.007925894,40.718144590,W,Nothing
-74.007925894,40.719332896,W,Nothing
-74.007925894,40.720521202,W,Nothing
-74.007925894,40.721709508,W,Nothing
-74.007925894,40.722897814,W,Nothing
-74.007925894,40.724086120,W,Nothing
-74.007925894,40.725274426,W,Nothing
-74.007925894,40.726462732,W,Nothing
-74.007925894,40.727651038,B,Nothing
-74.007925894,40.728839344,B,Nothing
-74.007925894,40.730027650,B,Nothing
-74.007925894,40.731215956,B,Nothing
-74.007925894,40.732404262,B,Nothing
-74.007925894,40.733592568,B,Nothing
-74.007925894,40.734780874,B,Nothing
-74.007925894,40.735969180,B,Nothing
-74.007925894,40.737157486,B,Nothing
-74.007925894,40.738345792,B,Nothing
-74.007925894,40.739534098,B,Nothing
-74.007925894,40.740722404,B,Nothing
-74.007925894,40.741910710,B,Nothing
-74.007925894,40.743099016,B,Nothing
-74.007925894,40.744287322,B,Nothing
-74.007925894,40.745475628,B,Nothing
-74.007925894,40.746663934,B,Nothing
-74.007925894,40.747852240,B,Nothing
-74.007925894,40.749040546,B,Nothing
-74.007925894,40.750228852,B,Nothing
-74.007925894,40.751417158,B,Nothing
-74.007925894,40.752605464,B,Nothing
-74.007925894,40.753793770,B,Nothing
-74.007925894,40.754982076,B,Nothing
-74.007925894,40.756170382,B,Nothing
-74.007925894,40.757358688,B,Nothing
-74.007925894,40.758546994,B,Nothing
-74.007925894,40.759735300,B,Nothing
-74.007925894,40.760923606,B,Nothing
-74.007925894,40.762111912,B,Nothing
-74.007925894,40.763300218,B,Nothing
-74.007925894,40.764488524,B,Nothing
-74.007925894,40.765676830,B,Nothing
-74.007925894,40.766865136,B,Nothing
-74.007925894,40.768053442,B,Nothing
-74.007925894,40.769241748,B,Nothing
-74.007925894,40.770430054,B,Nothing
-74.007925894,40.771618360,B,Nothing
-74.007925894,40.772806666,B,Nothing
-74.007925894,40.773994972,B,Nothing
-74.007925894,40.775183278,B,Nothing
-74.007925894,40.776371584,B,Nothing
-74.007925894,40.777559890,B,Nothing
-74.007925894,40.778748196,B,Nothing
-74.007925894,40.779936502,B,Nothing
-74.007925894,40.781124808,B,Nothing
-74.007925894,40.782313114,B,Nothing
-74.007925894,40.783501420,B,Nothing
-74.007925894,40.784689726,B,Nothing
-74.007925894,40.785878032,B,Nothing
-74.007925894,40.787066338,B,Nothing
-74.007925894,40.788254644,B,Nothing
-74.007925894,40.789442950,B,Nothing
-74.007925894,40.790631256,B,Nothing
-74.007925894,40.791819562,B,Nothing
-74.007925894,40.793007868,B,Nothing
-74.007925894,40.794196174,B,Nothing
-74.007925894,40.795384480,B,Nothing
-74.007925894,40.796572786,B,Nothing
-74.007925894,40.797761092,B,Nothing
-74.007925894,40.798949398,B,Nothing
-74.007925894,40.800137704,B,Nothing
-74.007925894,40.801326010,B,Nothing
-74.007925894,40.802514316,B,Nothing
-74.007925894,40.803702622,B,Nothing
-74.007925894,40.804890928,B,Nothing
-74.007925894,40.806079234,B,Nothing
-74.007925894,40.807267540,B,Nothing
-74.007925894,40.808455846,B,Nothing
-74.007925894,40.809644152,B,Nothing
-74.007925894,40.810832458,B,Nothing
-74.007925894,40.812020764,B,Nothing
-74.007925894,40.813209070,B,Nothing
-74.007925894,40.814397376,B,Nothing
-74.007925894,40.815585682,B,Nothing
-74.007925894,40.816773988,B,Nothing
-74.007925894,40.817962294,B,Nothing
-74.007925894,40.819150600,B,Nothing
-74.007925894,40.820338906,B,Nothing
-74.007925894,40.821527212,B,Nothing
-74.007925894,40.822715518,B,Nothing
-74.007925894,40.823903824,B,Nothing
-74.007925894,40.825092130,B,Nothing
-74.007925894,40.826280436,B,Nothing
-74.007925894,40.827468742,B,Nothing
-74.007925894,40.828657048,B,Nothing
-74.007925894,40.829845354,B,Nothing
-74.007925894,40.831033660,B,Nothing
-74.007925894,40.832221966,B,Nothing
-74.007925894,40.833410272,B,Nothing
-74.007925894,40.834598578,B,Nothing
-74.007925894,40.835786884,B,Nothing
-74.007925894,40.836975190,B,Nothing
-74.007925894,40.838163496,B,Nothing
-74.007925894,40.839351802,B,Nothing
-74.007925894,40.840540108,B,Nothing
-74.007925894,40.841728414,B,Nothing
-74.007925894,40.842916720,B,Nothing
-74.007925894,40.844105026,B,Nothing
-74.007925894,40.845293332,B,Nothing
-74.007925894,40.846481638,B,Nothing
-74.007925894,40.847669944,B,Nothing
-74.007925894,40.848858250,B,Nothing
-74.007925894,40.850046556,B,Nothing
-74.007925894,40.851234862,B,Nothing
-74.007925894,40.852423168,B,Nothing
-74.007925894,40.853611474,B,Nothing
-74.007925894,40.854799780,B,Nothing
-74.007925894,40.855988086,B,Nothing
-74.007925894,40.857176392,B,Nothing
-74.007925894,40.858364698,B,Nothing
-74.007925894,40.859553004,B,Nothing
-74.007925894,40.860741310,B,Nothing
-74.007925894,40.861929616,B,Nothing
-74.007925894,40.863117922,B,Nothing
-74.007925894,40.864306228,B,Nothing
-74.007925894,40.865494534,B,Nothing
-74.007925894,40.866682840,B,Nothing
-74.007925894,40.867871146,B,Nothing
-74.007925894,40.869059452,B,Nothing
-74.007925894,40.870247758,B,Nothing
-74.007925894,40.871436064,B,Nothing
-74.007925894,40.872624370,B,Nothing
-74.007925894,40.873812676,B,Nothing
-74.003293841,40.700320000,W,Nothing
-74.003293841,40.701508306,W,Nothing
-74.003293841,40.702696612,W,Nothing
-74.003293841,40.703884918,W,Nothing
-74.003293841,40.705073224,W,Nothing
-74.003293841,40.706261530,W,Nothing
-74.003293841,40.707449836,W,Nothing
-74.003293841,40.708638142,W,Nothing
-74.003293841,40.709826448,W,Nothing
-74.003293841,40.711014754,W,Nothing
-74.003293841,40.712203060,W,Nothing
-74.003293841,40.713391366,W,Nothing
-74.003293841,40.714579672,W,Nothing
-74.003293841,40.715767978,W,Nothing
-74.003293841,40.716956284,W,Nothing
-74.003293841,40.718144590,W,Nothing
-74.003293841,40.719332896,W,Nothing
-74.003293841,40.720521202,W,Nothing
-74.003293841,40.721709508,B,Nothing
-74.003293841,40.722897814,B,Nothing
-74.003293841,40.724086120,B,Nothing
-74.003293841,40.725274426,B,Nothing
-74.003293841,40.726462732,B,Nothing
-74.003293841,40.727651038,B,Nothing
-74.003293841,40.728839344,B,Nothing
-74.003293841,40.730027650,B,Nothing
-74.003293841,40.731215956,B,Nothing
-74.003293841,40.732404262,B,Nothing
-74.003293841,40.733592568,B,Nothing
-74.003293841,40.734780874,B,Nothing
-74.003293841,40.735969180,B,Nothing
-74.003293841,40.737157486,B,Nothing
-74.003293841,40.738345792,B,Nothing
-74.003293841,40.739534098,B,Nothing
-74.003293841,40.740722404,B,Nothing
-74.003293841,40.741910710,B,Nothing
-74.003293841,40.743099016,B,Nothing
-74.003293841,40.744287322,B,Nothing
-74.003293841,40.745475628,B,Nothing
-74.003293841,40.746663934,B,Nothing
-74.003293841,40.747852240,B,Nothing
-74.003293841,40.749040546,B,Nothing
-74.003293841,40.750228852,B,Nothing
-74.003293841,40.751417158,B,Nothing
-74.003293841,40.752605464,B,Nothing
-74.003293841,40.753793770,B,Nothing
-74.003293841,40.754982076,B,Nothing
-74.003293841,40.756170382,B,Nothing
-74.003293841,40.757358688,B,Nothing
-74.003293841,40.758546994,B,Nothing
-74.003293841,40.759735300,B,Nothing
-74.003293841,40.760923606,B,Nothing
-74.003293841,40.762111912,B,Nothing
-74.003293841,40.763300218,B,Nothing
-74.003293841,40.764488524,B,Nothing
-74.003293841,40.765676830,B,Nothing
-74.003293841,40.766865136,B,Nothing
-74.003293841,40.768053442,B,Nothing
-74.003293841,40.769241748,B,Nothing
-74.003293841,40.770430054,B,Nothing
-74.003293841,40.771618360,B,Nothing
-74.003293841,40.772806666,B,Nothing
-74.003293841,40.773994972,B,Nothing
-74.003293841,40.775183278,B,Nothing
-74.003293841,40.776371584,B,Nothing
-74.003293841,40.777559890,B,Nothing
-74.003293841,40.778748196,B,Nothing
-74.003293841,40.779936502,B,Nothing
-74.003293841,40.781124808,B,Nothing
-74.003293841,40.782313114,B,Nothing
-74.003293841,40.783501420,B,Nothing
-74.003293841,40.784689726,B,Nothing
-74.003293841,40.785878032,B,Nothing
-74.003293841,40.787066338,B,Nothing
-74.003293841,40.788254644,B,Nothing
-74.003293841,40.789442950,B,Nothing
-74.003293841,40.790631256,B,Nothing
-74.003293841,40.791819562,B,Nothing
-74.003293841,40.793007868,B,Nothing
-74.003293841,40.794196174,B,Nothing
-74.003293841,40.795384480,B,Nothing
-74.003293841,40.796572786,B,Nothing
-74.003293841,40.797761092,B,Nothing
-74.003293841,40.798949398,B,Nothing
-74.003293841,40.800137704,B,Nothing
-74.003293841,40.801326010,B,Nothing
-74.003293841,40.802514316,B,Nothing
-74.003293841,40.803702622,B,Nothing
-74.003293841,40.804890928,B,Nothing
-74.003293841,40.806079234,B,Nothing
-74.003293841,40.807267540,B,Nothing
-74.003293841,40.808455846,B,Nothing
-74.003293841,40.809644152,B,Nothing
-74.003293841,40.810832458,B,Nothing
-74.003293841,40.812020764,B,Nothing
-74.003293841,40.813209070,B,Nothing
-74.003293841,40.814397376,B,Nothing
-74.003293841,40.815585682,B,Nothing
-74.003293841,40.816773988,B,Nothing
-74.003293841,40.817962294,B,Nothing
-74.003293841,40.819150600,B,Nothing
-74.003293841,40.820338906,B,Nothing
-74.003293841,40.821527212,B,Nothing
-74.003293841,40.822715518,B,Nothing
-74.003293841,40.823903824,B,Nothing
-74.003293841,40.825092130,B,Nothing
-74.003293841,40.826280436,B,Nothing
-74.003293841,40.827468742,B,Nothing
-74.003293841,40.828657048,B,Nothing
-74.003293841,40.829845354,B,Nothing
-74.003293841,40.831033660,B,Nothing
-74.003293841,40.832221966,B,Nothing
-74.003293841,40.833410272,B,Nothing
-74.003293841,40.834598578,B,Nothing
-74.003293841,40.835786884,B,Nothing
-74.003293841,40.836975190,B,Nothing
-74.003293841,40.838163496,B,Nothing
-74.003293841,40.839351802,B,Nothing
-74.003293841,40.840540108,B,Nothing
-74.003293841,40.841728414,B,Nothing
-74.003293841,40.842916720,B,Nothing
-74.003293841,40.844105026,B,Nothing
-74.003293841,40.845293332,B,Nothing
-74.003293841,40.846481638,B,Nothing
-74.003293841,40.847669944,B,Nothing
-74.003293841,40.848858250,B,Nothing
-74.003293841,40.850046556,B,Nothing
-74.003293841,40.851234862,B,Nothing
-74.003293841,40.852423168,B,Nothing
-74.003293841,40.853611474,B,Nothing
-74.003293841,40.854799780,B,Nothing
-74.003293841,40.855988086,B,Nothing
-74.003293841,40.857176392,B,Nothing
-74.003293841,40.858364698,B,Nothing
-74.003293841,40.859553004,B,Nothing
-74.003293841,40.860741310,B,Nothing
-74.003293841,40.861929616,B,Nothing
-74.003293841,40.863117922,B,Nothing
-74.003293841,40.864306228,B,Nothing
-74.003293841,40.865494534,B,Nothing
-74.003293841,40.866682840,B,Nothing
-74.003293841,40.867871146,B,Nothing
-74.003293841,40.869059452,B,Nothing
-74.003293841,40.870247758,B,Nothing
-74.003293841,40.871436064,B,Nothing
-74.003293841,40.872624370,B,Nothing
-74.003293841,40.873812676,B,Nothing
-73.998661788,40.700320000,W,Nothing
-73.998661788,40.701508306,W,Nothing
-73.998661788,40.702696612,W,Nothing
-73.998661788,40.703884918,W,Nothing
-73.998661788,40.705073224,W,Nothing
-73.998661788,40.706261530,W,Nothing
-73.998661788,40.707449836,W,Nothing
-73.998661788,40.708638142,W,Nothing
-73.998661788,40.709826448,W,Nothing
-73.998661788,40.711014754,W,Nothing
-73.998661788,40.712203060,W,Nothing
-73.998661788,40.713391366,W,Nothing
-73.998661788,40.714579672,W,Nothing
-73.998661788,40.715767978,B,Nothing
-73.998661788,40.716956284,B,Nothing
-73.998661788,40.718144590,B,Nothing
-73.998661788,40.719332896,B,Nothing
-73.998661788,40.720521202,B,Nothing
-73.998661788,40.721709508,B,Nothing
-73.998661788,40.722897814,B,Nothing
-73.998661788,40.724086120,B,Nothing
-73.998661788,40.725274426,B,Nothing
-73.998661788,40.726462732,B,Nothing
-73.998661788,40.727651038,B,Nothing
-73.998661788,40.728839344,B,Nothing
-73.998661788,40.730027650,B,Nothing
-73.998661788,40.731215956,B,Nothing
-73.998661788,40.732404262,B,Nothing
-73.998661788,40.733592568,B,Nothing
-73.998661788,40.734780874,B,Nothing
-73.998661788,40.735969180,B,Nothing
-73.998661788,40.737157486,B,Nothing
-73.998661788,40.738345792,B,Nothing
-73.998661788,40.739534098,B,Nothing
-73.998661788,40.740722404,B,Nothing
-73.998661788,40.741910710,B,Nothing
-73.998661788,40.743099016,B,Nothing
-73.998661788,40.744287322,B,Nothing
-73.998661788,40.745475628,B,Nothing
-73.998661788,40.746663934,B,Nothing
-73.998661788,40.747852240,B,Nothing
-73.998661788,40.749040546,B,Nothing
-73.998661788,40.750228852,B,Nothing
-73.998661788,40.751417158,B,Nothing
-73.998661788,40.752605464,B,Nothing
-73.998661788,40.753793770,B,Nothing
-73.998661788,40.754982076,B,Nothing
-73.998661788,40.756170382,B,Nothing
-73.998661788,40.757358688,B,Nothing
-73.998661788,40.758546994,B,Nothing
-73.998661788,40.759735300,B,Nothing
-73.998661788,40.760923606,B,Nothing
-73.998661788,40.762111912,B,Nothing
-73.998661788,40.763300218,B,Nothing
-73.998661788,40.764488524,B,Nothing
-73.998661788,40.765676830,B,Nothing
-73.998661788,40.766865136,B,Nothing
-73.998661788,40.768053442,B,Nothing
-73.998661788,40.769241748,B,Nothing
-73.998661788,40.770430054,B,Nothing
-73.998661788,40.771618360,G,Nothing
-73.998661788,40.772806666,G,Nothing
-73.998661788,40.773994972,G,Nothing
-73.998661788,40.775183278,G,Nothing
-73.998661788,40.776371584,G,Nothing
-73.998661788,40.777559890,G,Nothing
-73.998661788,40.778748196,G,Nothing
-73.998661788,40.779936502,G,Nothing
-73.998661788,40.781124808,G,Nothing
-73.998661788,40.782313114,G,Nothing
-73.998661788,40.783501420,G,Nothing
-73.998661788,40.784689726,G,Nothing
-73.998661788,40.785878032,G,Nothing
-73.998661788,40.787066338,G,Nothing
-73.998661788,40.788254644,G,Nothing
-73.998661788,40.789442950,G,Nothing
-73.998661788,40.790631256,G,Nothing
-73.998661788,40.791819562,G,Nothing
-73.998661788,40.793007868,G,Nothing
-73.998661788,40.794196174,G,Nothing
-73.998661788,40.795384480,G,Nothing
-73.998661788,40.796572786,G,Nothing
-73.998661788,40.797761092,G,Nothing
-73.998661788,40.798949398,G,Nothing
-73.998661788,40.800137704,G,Nothing
-73.998661788,40.801326010,G,Nothing
-73.998661788,40.802514316,G,Nothing
-73.998661788,40.803702622,G,Nothing
-73.998661788,40.804890928,G,Nothing
-73.998661788,40.806079234,G,Nothing
-73.998661788,40.807267540,G,Nothing
-73.998661788,40.808455846,B,Nothing
-73.998661788,40.809644152,B,Nothing
-73.998661788,40.810832458,B,Nothing
-73.998661788,40.812020764,B,Nothing
-73.998661788,40.813209070,B,Nothing
-73.998661788,40.814397376,B,Nothing
-73.998661788,40.815585682,B,Nothing
-73.998661788,40.816773988,B,Nothing
-73.998661788,40.817962294,B,Nothing
-73.998661788,40.819150600,B,Nothing
-73.998661788,40.820338906,B,Nothing
-73.998661788,40.821527212,B,Nothing
-73.998661788,40.822715518,B,Nothing
-73.998661788,40.823903824,B,Nothing
-73.998661788,40.825092130,B,Nothing
-73.998661788,40.826280436,B,Nothing
-73.998661788,40.827468742,B,Nothing
-73.998661788,40.828657048,B,Nothing
-73.998661788,40.829845354,B,Nothing
-73.998661788,40.831033660,B,Nothing
-73.998661788,40.832221966,B,Nothing
